,LotFrontage,LotArea,Street,Alley,Utilities,LotConfig,LandSlope,YearBuilt,YearRemodAdd,HeatingQC,X1stFlrSF,X2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,X3SsnPorch,MoSold,YrSold,ByRR,ByHWY,ByFeeder,ByPositiveFeature,Remodeled,Exterior,HasMasonVeneer,HasBasement,HasGarage,StoneBrook,NorthridgeHeights,Northridge,Crawford,OverallCond2,OverallQual2,ExterQual2,Foundation2,SalePriceT
501,21,1890,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1973,1973,TA,672,546,1,1,3,1,7,0,0,5,2007,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,113000
502,75,9803,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2005,Gd,866,902,2,1,3,1,7,0,0,2,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,226700
503,70,9170,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1965,1965,Ex,1214,0,1,0,2,1,6,0,0,4,2007,0,0,1,0,0,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,140000
504,100,15602,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1959,1997,TA,1801,0,2,0,1,1,6,2,0,3,2010,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,1,Above Average,Average,Average,Cinder Block,289000
505,24,2308,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1974,1974,TA,855,467,2,1,3,1,6,1,0,6,2009,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,147000
506,60,7596,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1952,1952,Gd,960,1000,2,0,4,2,10,0,0,7,2009,0,1,0,0,0,Wood Siding,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,124500
507,80,9554,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1993,1994,Ex,1065,846,2,1,3,1,8,1,0,9,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,215000
508,75,7862,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2009,2009,Ex,1218,0,2,0,2,1,4,0,0,9,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,208300
509,60,9600,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1928,2005,Ex,689,689,2,0,3,1,7,1,0,10,2008,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,161000
510,80,9600,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1959,1959,Ex,1041,0,1,0,3,1,6,0,0,7,2009,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,124500
511,75,14559,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1951,2000,Ex,1363,0,1,0,2,1,6,2,0,6,2009,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Above Average,Cinder Block,164900
512,40,6792,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2006,Ex,1368,0,2,0,2,1,6,1,0,3,2006,0,0,0,0,1,Vinyl,1,1,1,0,1,0,0,Average,Average,Above Average,Poured Concrete,202665
513,70,9100,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1958,1958,TA,864,0,1,0,3,1,5,0,0,7,2006,0,0,1,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,129900
514,71,9187,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1983,1983,TA,1080,0,1,1,3,1,5,0,0,6,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,134000
515,55,10594,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1926,1950,Fa,789,0,1,0,2,1,5,0,0,6,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,1,Average,Average,Average,Brick/Tile,96500
516,94,12220,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2009,2009,Ex,2020,0,2,1,3,1,9,1,0,9,2009,0,0,0,0,0,Other,1,1,1,0,1,0,0,Average,Above Average,Above Average,Cinder Block,402861
517,70.04995837,10448,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1972,1972,TA,1378,741,2,1,3,1,7,1,0,8,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,158000
518,79,10208,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1996,1997,Ex,1277,1067,2,1,3,1,7,1,0,7,2009,0,0,0,0,1,Vinyl,1,1,1,0,0,1,0,Average,Average,Above Average,Poured Concrete,265000
519,70.04995837,9531,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1998,1998,Ex,882,914,2,1,3,1,7,0,0,5,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,211000
520,53,10918,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1926,2004,Ex,1276,804,1,1,3,1,9,2,0,6,2009,0,0,0,0,1,Metal,1,1,1,0,0,0,1,Above Average,Average,Above Average,Brick/Tile,234000
521,60,10800,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1900,2000,TA,694,600,2,0,3,2,7,0,0,8,2008,0,0,0,0,1,Metal,1,0,0,0,0,0,0,Above Average,Average,Average,Brick/Tile,106250
522,90,11988,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1957,1957,Ex,1244,0,1,1,3,1,6,2,0,5,2007,0,0,1,0,0,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,150000
523,50,5000,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1947,1950,Ex,1004,660,2,0,3,1,7,2,0,10,2006,0,0,1,0,1,Other,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,159000
524,130,40094,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2007,2008,Ex,3138,1538,3,1,3,1,11,1,0,10,2007,0,0,0,1,1,Other,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,184750
525,95,11787,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1996,1997,Ex,1383,1015,2,1,3,1,8,1,0,8,2007,0,0,0,0,1,Vinyl,1,1,1,0,0,1,0,Average,Average,Above Average,Poured Concrete,315750
526,62,7500,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,2005,2005,Ex,1266,0,2,0,3,1,6,1,0,4,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,176000
527,70,13300,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1956,2000,TA,928,0,1,0,2,1,4,0,0,6,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,132000
528,67,14948,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2008,2008,Ex,1476,1237,2,1,3,1,11,1,0,11,2008,0,0,0,0,0,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,446261
529,58,9098,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1920,2002,Ex,605,0,1,0,2,1,5,0,0,7,2007,0,0,0,0,1,Wood Siding,1,1,0,0,0,0,0,Above Average,Average,Average,Brick/Tile,86000
530,70.04995837,32668,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1957,1975,TA,2515,0,3,0,4,2,9,2,0,3,2007,0,0,0,0,1,Wood Siding,0,1,1,0,0,0,1,Below Average,Below Average,Above Average,Poured Concrete,200624
531,85,10200,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1988,1989,Ex,1509,0,2,0,3,1,5,1,0,8,2008,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Above Average,Cinder Block,175000
532,60,6155,Paved,0,All Public Utilities,Frontage on 3 sides of property,Gentle Slope,1920,1999,Ex,751,611,2,0,3,1,6,0,0,6,2008,1,0,1,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,128000
533,60,7200,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1955,2007,Ex,827,0,1,0,2,1,5,1,0,4,2010,0,0,0,0,1,Vinyl,1,0,1,0,0,0,0,Above Average,Average,Average,Other,107500
534,50,5000,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1946,1950,Fa,334,0,1,0,1,1,2,0,0,1,2007,0,0,0,0,1,Vinyl,1,0,0,0,0,0,0,Below Average,Below Average,Below Average,Other,39300
535,74,9056,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2004,Ex,707,707,2,1,3,1,6,1,0,10,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,178000
536,70,7000,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1910,1991,TA,820,527,1,0,3,1,5,0,0,1,2008,0,0,0,0,1,Metal,1,1,0,0,0,0,0,Above Average,Average,Average,Cinder Block,107500
537,57,8924,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1998,1999,Ex,880,844,2,1,3,1,8,0,0,7,2008,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,188000
538,70.04995837,12735,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1972,1972,TA,864,0,1,0,3,1,5,0,0,4,2008,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,111250
539,70.04995837,11553,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1968,1968,TA,1159,0,1,1,3,1,7,1,0,7,2006,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,158000
540,70.04995837,11423,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2001,2002,Ex,1601,0,2,0,3,1,6,1,0,5,2010,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,272000
541,85,14601,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2006,Ex,1838,0,2,0,2,1,8,1,0,3,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,315000
542,70.04995837,11000,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,2000,2000,Ex,997,1288,2,1,4,1,8,1,0,6,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,1,0,Average,Above Average,Above Average,Poured Concrete,248000
543,78,10140,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1998,1999,Ex,1680,0,2,0,3,1,7,1,0,6,2009,1,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,213250
544,34,4058,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1998,1998,Ex,767,0,1,0,1,1,4,0,0,6,2007,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,133000
545,58,17104,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2006,Ex,664,832,2,1,3,1,7,1,0,9,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,179665
546,70.04995837,13837,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1988,1988,Gd,1377,806,2,1,4,1,9,0,0,2,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,229000
547,70,8737,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1923,1950,Ex,915,720,1,1,3,1,6,1,144,5,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,210000
548,54,7244,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1970,1970,Ex,768,0,1,0,2,1,5,0,0,4,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,129500
549,49,8235,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1955,1995,TA,825,0,1,0,2,1,4,0,0,6,2008,1,0,1,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,125000
550,75,9375,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2004,Ex,912,1182,2,1,4,1,8,1,0,11,2009,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,263000
551,53,4043,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1977,1977,TA,1069,0,2,0,2,1,4,0,0,10,2008,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,140000
552,50,6000,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1957,1957,Gd,928,0,1,0,3,1,5,0,0,6,2008,0,0,0,0,0,Other,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,112500
553,87,11146,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2006,Ex,1717,0,2,0,3,1,7,1,0,7,2009,0,0,0,0,0,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,255500
554,67,8777,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1949,2003,Ex,1126,0,2,0,2,1,5,0,0,5,2009,0,0,1,0,1,Vinyl,1,0,1,0,0,0,0,Average,Average,Average,Cinder Block,108000
555,85,10625,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2004,Ex,1006,1040,2,1,3,1,8,1,0,8,2008,0,0,0,0,1,Vinyl,1,1,1,0,1,0,0,Average,Average,Above Average,Poured Concrete,284000
556,58,6380,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1922,1950,TA,1048,0,1,0,2,1,5,1,0,8,2006,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,113000
557,69,14850,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1957,1957,TA,1092,0,1,0,2,1,6,1,0,5,2006,0,0,0,0,0,Wood Siding,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,141000
558,60,11040,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1920,1950,Gd,897,439,1,1,3,1,7,0,0,9,2006,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,108000
559,57,21872,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1996,1997,Ex,729,717,2,1,3,1,6,1,0,8,2008,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,175000
560,70.04995837,3196,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2004,Ex,1557,0,2,0,2,1,7,1,0,10,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,234000
561,70.04995837,11341,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1957,1996,TA,1392,0,1,1,3,1,5,1,0,5,2010,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,121500
562,77,10010,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1974,1975,Gd,1389,0,1,0,2,1,6,1,0,4,2006,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,170000
563,63,13907,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1940,1969,Ex,996,0,1,0,3,1,6,1,0,7,2008,0,0,0,0,1,Other,1,1,0,0,0,0,0,Above Average,Average,Average,Cinder Block,108000
564,66,21780,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1918,1950,Ex,1163,511,2,0,4,1,8,1,0,7,2008,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,185000
565,70.04995837,13346,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1992,2000,Ex,1166,1129,2,1,4,1,9,1,0,7,2006,0,0,0,0,1,Hard Board,1,1,1,0,0,1,0,Average,Average,Above Average,Poured Concrete,268000
566,66,6858,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1915,1950,TA,841,806,1,1,4,1,6,0,0,5,2010,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Below Average,Below Average,Average,Poured Concrete,128000
567,77,11198,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2007,Ex,1134,1370,2,1,4,1,11,1,0,6,2008,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,325000
568,70,10171,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2004,Ex,1535,0,2,0,3,1,7,0,0,3,2010,0,0,0,0,0,Vinyl,1,1,1,0,1,0,0,Average,Average,Above Average,Poured Concrete,214000
569,79,12327,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1983,2009,Ex,1496,636,1,1,1,1,5,1,0,9,2009,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Above Average,Above Average,Cinder Block,316600
570,70.04995837,7032,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1979,1979,TA,943,0,1,0,2,1,4,2,0,12,2006,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,135960
571,74,13101,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1965,1965,TA,1728,0,2,0,6,2,10,0,0,11,2008,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,142600
572,60,7332,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1959,1959,Ex,864,0,1,0,2,1,4,0,0,10,2006,0,0,0,0,0,Other,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,120000
573,83,13159,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2009,2009,Gd,846,846,2,1,3,1,6,0,0,7,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,224500
574,76,9967,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2000,2000,Ex,774,656,2,1,3,1,8,1,0,12,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,170000
575,70,10500,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1971,2005,TA,576,533,1,0,3,1,5,0,0,12,2007,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,139000
576,80,8480,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1947,1950,TA,832,384,1,0,2,1,6,0,0,10,2008,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,118500
577,52,6292,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1928,1950,Gd,877,600,2,0,3,1,6,1,0,8,2009,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,145000
578,96,11777,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1966,1966,Ex,1320,0,1,0,3,1,6,2,0,5,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,164500
579,34,3604,Paved,1,All Public Utilities,Corner Log,Gentle Slope,2007,2007,Ex,703,689,2,0,2,1,5,0,0,2,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,146000
580,81,12150,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1954,1954,Ex,1050,745,2,0,4,1,7,0,0,11,2008,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Brick/Tile,131500
581,70.04995837,14585,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1960,1987,Ex,1429,0,1,0,3,1,7,2,0,6,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,181900
582,98,12704,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2008,2009,Ex,2042,0,2,1,3,1,8,1,0,8,2009,0,0,0,0,1,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,253293
583,81,11841,Gravel,0,All Public Utilities,Inside Lot,Gentle Slope,1990,1990,TA,816,0,1,0,3,1,5,0,0,5,2007,0,0,0,0,0,Hard Board,1,1,0,0,0,0,0,Average,Average,Average,Cinder Block,118500
584,75,13500,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1893,2000,Gd,1521,1254,3,1,3,1,9,1,0,7,2008,0,1,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Above Average,Above Average,Brick/Tile,325000
585,51,6120,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1935,1995,Ex,989,584,1,0,3,1,6,0,0,7,2009,0,0,0,0,1,Other,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,133000
586,88,11443,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2006,Ex,2028,0,2,0,2,1,7,2,0,3,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,369900
587,55,10267,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1918,2000,Ex,838,0,1,0,2,1,5,0,0,5,2008,1,0,0,0,1,Other,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,130000
588,74,8740,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1982,1982,TA,860,0,1,0,2,1,4,0,0,7,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,137000
589,65,25095,Paved,0,All Public Utilities,Inside Lot,Sever Slope,1968,2003,Ex,1473,0,1,0,1,1,5,2,0,6,2009,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,143000
590,50,9100,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1930,1960,TA,779,0,1,0,2,1,4,0,0,8,2008,1,0,1,0,1,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,79500
591,64,8320,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2004,Ex,770,812,2,1,3,1,6,0,0,9,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,185900
592,97,13478,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2008,2008,Ex,1728,568,2,1,3,1,10,1,0,6,2009,0,0,0,0,0,Other,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,451950
593,60,6600,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1982,2003,Ex,816,0,1,0,2,1,4,0,0,6,2008,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,138000
594,70.04995837,4435,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2003,Ex,848,0,1,0,1,1,4,0,0,5,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,140000
595,88,7990,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1975,1975,TA,924,0,1,0,3,1,5,0,0,4,2008,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,110000
596,69,11302,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2006,Ex,1826,0,2,0,3,1,7,1,0,8,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,319000
597,60,3600,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1910,1993,Ex,684,684,1,0,3,1,7,0,0,10,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,114504
598,53,3922,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2007,Ex,1402,0,0,2,2,1,7,1,0,2,2007,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,194201
599,80,12984,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1977,1977,Ex,1647,0,2,0,3,1,7,1,0,3,2006,0,0,0,0,0,Plywood,1,1,1,0,0,0,1,Above Average,Average,Average,Cinder Block,217500
600,24,1950,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1980,1980,TA,716,840,2,1,3,1,6,1,0,7,2008,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,151000
601,74,10927,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2005,Ex,1058,846,2,1,3,1,8,1,0,6,2006,0,0,0,0,0,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,275000
602,50,9000,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1937,1950,TA,780,595,1,1,3,1,6,1,0,12,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,141000
603,80,10041,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1992,1992,Ex,927,988,2,1,3,1,8,1,0,2,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,220000
604,30,3182,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,2004,2005,Ex,600,600,2,1,2,1,4,0,0,6,2010,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,151000
605,88,12803,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2002,2002,Ex,1494,0,2,0,3,1,6,1,0,9,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,221000
606,85,13600,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1965,1990,TA,1186,800,2,1,3,1,7,3,0,10,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,205000
607,82,12464,Paved,0,All Public Utilities,Corner Log,Moderate Slope,1996,1996,Gd,1040,0,1,0,3,1,6,0,0,11,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,152000
608,78,7800,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1948,2002,Ex,1112,896,3,0,3,1,8,0,0,8,2006,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,225000
609,78,12168,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1934,1998,TA,1940,1254,2,1,4,1,10,2,0,9,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,1,Above Average,Above Average,Average,Poured Concrete,359100
610,61,7943,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1961,1961,Gd,1029,0,1,0,3,1,5,0,0,4,2007,0,0,1,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,118500
611,70.04995837,11050,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2000,2000,Ex,1476,677,2,1,3,1,8,2,0,5,2009,0,0,0,1,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,313000
612,70.04995837,10395,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1978,1978,TA,1032,0,2,0,3,1,6,1,0,7,2007,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,148000
613,70.04995837,11885,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2001,2001,Ex,1299,573,2,1,3,1,7,1,0,11,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,261500
